player_id,age,role,matches,runs,batting_average,strike_rate,fifties,hundreds,wickets,economy,catches,fitness_score,raw_score,talent_score,future_potential,auction_value_cr,batting_impact,bowling_impact,experience_score,consistency_score
991,32,Bowler,143,593,22.48,103.22,2,1,173,4.26,23,60,66.03299999999999,28.65,Low,8.13,2320.3856,40.610328638497656,4576,4
992,32,Batter,65,5318,59.76,128.64,41,10,0,7.72,10,61,68.67,33.65,Low,6.01,7687.526399999999,0.0,2080,61
993,26,Bowler,99,580,25.71,95.1,4,0,344,4.34,22,74,82.678,60.2,High,15.27,2445.0209999999997,79.26267281105991,2574,4
994,24,Wicketkeeper,159,2661,33.72,102.25,27,7,10,8.55,104,92,67.87549999999999,32.14,Low,5.4,3447.87,1.1695906432748537,3816,41
995,21,All-Rounder,245,2737,39.93,110.4,18,10,132,7.22,27,86,74.333,44.38,Medium,9.46,4408.272,18.282548476454295,5145,38
996,26,Bowler,116,1135,13.99,85.25,2,1,239,4.73,32,73,70.3645,36.86,Low,9.76,1192.6475,50.52854122621564,3016,4
997,22,Wicketkeeper,187,4566,40.11,147.96,27,14,5,7.71,103,93,81.889,58.7,Medium,10.05,5934.6756000000005,0.648508430609598,4114,55
998,32,Batter,243,7578,35.79,173.67,15,5,19,9.63,41,78,77.8035,50.96,Medium,8.61,6215.649299999999,1.973001038421599,7776,25
999,34,All-Rounder,42,4043,38.58,133.93,14,0,243,7.38,26,72,85.02949999999998,64.66,High,14.26,5167.0194,32.926829268292686,1428,14
1000,18,Wicketkeeper,216,6243,38.81,103.8,8,8,10,6.43,126,83,80.989,57.0,Medium,9.27,4028.478,1.5552099533437014,3888,24
1001,27,Wicketkeeper,186,4714,50.93,108.5,37,1,3,8.07,121,93,80.432,55.94,Medium,10.02,5525.905,0.37174721189591076,5022,39
1002,33,Bowler,67,1383,22.79,77.74,5,1,284,7.96,5,85,69.814,35.82,Low,11.58,1771.6945999999998,35.678391959798994,2211,7
1003,33,Bowler,39,137,10.0,100.19,0,0,163,4.82,35,60,60.2025,17.6,Low,5.9,1001.9,33.81742738589212,1287,0
1004,34,Wicketkeeper,110,2455,52.78,120.99,35,5,3,9.37,119,68,69.29249999999999,34.83,Low,6.56,6385.8522,0.32017075773746,3740,45
1005,32,Batter,120,4198,54.09,132.94,25,6,16,8.97,79,66,72.304,40.54,Medium,8.24,7190.7246000000005,1.7837235228539574,3840,37
1006,33,Wicketkeeper,84,4371,45.03,167.14,36,11,10,7.1,99,82,84.322,63.31,High,10.25,7526.3142,1.4084507042253522,2772,58
1007,21,Wicketkeeper,116,5480,29.44,119.84,12,12,0,8.32,54,100,71.52799999999999,39.07,Low,6.61,3528.0896000000002,0.0,2436,36
1008,32,Batter,242,5905,63.88,152.75,39,9,0,9.93,55,76,78.5265,52.33,Medium,9.79,9757.67,0.0,7744,57
1009,34,Bowler,99,1446,20.5,95.65,1,0,190,6.62,41,70,66.9495,30.39,Low,9.0,1960.825,28.700906344410875,3366,1
1010,32,Bowler,81,1348,16.06,89.7,5,1,196,7.85,43,81,65.499,27.64,Low,7.77,1440.5819999999999,24.96815286624204,2592,7
1011,23,All-Rounder,43,4358,33.1,157.31,16,9,208,7.32,18,81,86.2925,67.05,High,14.52,5206.961,28.415300546448087,989,34
1012,18,Bowler,69,197,23.31,94.97,5,1,182,7.04,20,83,64.8625,26.43,Low,8.08,2213.7507,25.852272727272727,1242,7
1013,23,Wicketkeeper,203,5441,52.67,104.33,21,3,0,9.39,59,94,72.95249999999999,41.77,Medium,8.68,5495.0611,0.0,4669,27
1014,29,Batter,246,4425,44.63,168.91,34,5,20,8.3,35,76,75.0755,45.79,Medium,7.78,7538.4533,2.4096385542168672,7134,44
1015,26,Wicketkeeper,122,4343,31.76,151.95,32,6,1,8.33,130,91,80.1765,55.46,Medium,9.13,4825.932,0.12004801920768307,3172,44
1016,21,Bowler,18,287,27.87,87.98,3,0,187,4.74,46,96,76.212,47.94,Medium,10.99,2452.0026000000003,39.45147679324894,378,3
1017,33,Bowler,223,424,21.41,93.69,2,1,258,7.6,13,85,69.3145,34.87,Low,10.09,2005.9029,33.94736842105263,7359,4
1018,20,Wicketkeeper,119,5081,51.22,139.84,13,9,1,6.47,79,81,81.794,58.52,Medium,9.36,7162.6048,0.1545595054095827,2380,31
1019,35,All-Rounder,15,2417,45.53,117.39,13,6,230,5.43,30,90,89.14150000000001,72.45,High,15.41,5344.7667,42.3572744014733,525,25
1020,27,Batter,146,7713,42.24,156.24,49,17,9,7.6,17,87,80.504,56.08,Medium,9.23,6599.5776000000005,1.1842105263157896,3942,83
1021,21,Wicketkeeper,249,4154,44.6,102.26,31,8,3,7.34,147,81,77.537,50.45,Medium,8.61,4560.796,0.4087193460490463,5229,47
1022,22,Bowler,150,675,28.48,103.17,0,0,226,4.29,41,99,83.71950000000001,62.17,High,13.12,2938.2816000000003,52.68065268065268,3300,0
1023,19,All-Rounder,28,3204,39.95,136.75,7,8,172,7.79,44,81,81.7355,58.41,Medium,12.43,5463.1625,22.0795892169448,532,23
1024,21,Batter,137,7158,41.76,144.52,40,10,25,9.4,39,80,75.62200000000001,46.83,Medium,9.28,6035.1552,2.6595744680851063,2877,60
1025,19,Batter,208,4607,51.03,180.22,11,18,15,6.21,58,84,87.136,68.65,High,11.95,9196.6266,2.4154589371980677,3952,47
1026,31,Wicketkeeper,150,3128,28.47,108.26,28,11,3,7.37,57,67,58.986,15.29,Low,3.54,3082.1622,0.40705563093622793,4650,50
1027,25,Batter,160,3082,41.81,172.32,44,19,1,9.96,11,93,69.065,34.4,Low,6.26,7204.6992,0.1004016064257028,4000,82
1028,25,Batter,29,3464,38.8,132.64,12,11,11,8.41,41,79,66.374,29.3,Low,5.74,5146.431999999999,1.3079667063020213,725,34
1029,22,Wicketkeeper,132,3002,44.7,105.35,39,6,7,8.82,95,87,69.3865,35.01,Low,6.88,4709.145,0.7936507936507936,2904,51
1030,32,All-Rounder,103,4695,38.79,152.14,12,8,118,5.28,79,76,89.628,73.37,High,12.59,5901.5106,22.348484848484848,3296,28
1031,21,Batter,98,6365,56.17,163.53,27,3,6,9.65,76,87,84.6405,63.92,High,10.47,9185.4801,0.6217616580310881,2058,33
1032,27,Bowler,41,762,24.5,109.4,0,0,278,5.76,34,73,77.654,50.68,Medium,12.03,2680.3,48.26388888888889,1107,0
1033,18,Wicketkeeper,224,2276,33.11,141.18,24,2,0,7.12,128,92,77.222,49.86,Medium,7.84,4674.4698,0.0,4032,28
1034,33,Batter,230,6134,46.54,123.11,23,13,5,8.64,78,61,70.8665,37.81,Low,7.29,5729.5394,0.5787037037037037,7590,49
1035,27,Batter,148,5849,63.12,183.7,31,9,25,9.01,37,94,89.369,72.88,High,12.16,11595.143999999998,2.774694783573807,3996,49
1036,18,All-Rounder,195,4896,40.54,151.94,30,0,77,6.21,96,89,90.335,74.71,High,13.32,6159.647599999999,12.399355877616747,3510,30
1037,35,Wicketkeeper,118,6690,46.58,153.83,21,5,6,7.87,80,64,79.1685,53.55,Medium,8.26,7165.401400000001,0.7623888182973316,4130,31
1038,18,All-Rounder,214,4295,48.77,105.13,12,8,125,5.35,60,81,84.5405,63.73,High,11.85,5127.1901,23.364485981308412,3852,28
1039,26,All-Rounder,78,4200,31.26,139.18,29,9,53,4.5,82,91,84.845,64.31,High,10.45,4350.7668,11.777777777777779,2028,47
1040,28,All-Rounder,226,2232,36.1,101.04,5,7,59,7.86,71,90,69.05000000000001,34.37,Low,7.63,3647.5440000000003,7.5063613231552155,6328,19
1041,35,Bowler,114,119,21.59,73.98,4,1,344,4.26,16,68,75.412,46.43,Medium,14.37,1597.2282,80.75117370892019,3990,6
1042,26,All-Rounder,232,3527,28.18,137.82,9,9,217,4.2,24,90,90.041,74.15,High,14.42,3883.7675999999997,51.666666666666664,6032,27
1043,19,Bowler,185,1037,27.21,98.99,0,0,115,7.81,21,88,62.7655,22.46,Low,6.9,2693.5179,14.7247119078105,3515,0
1044,18,All-Rounder,148,4442,26.12,114.08,8,1,179,5.78,75,82,84.59199999999998,63.83,High,12.53,2979.7696,30.968858131487888,2664,10
1045,25,Bowler,93,1168,17.43,111.13,3,0,264,5.71,23,74,74.7345,45.14,Medium,11.48,1936.9959,46.234676007005255,2325,3
1046,18,All-Rounder,165,4728,34.01,158.51,25,5,170,7.77,47,99,90.9455,75.87,High,14.65,5390.9250999999995,21.87902187902188,2970,35
1047,18,Bowler,104,91,15.82,77.5,4,0,127,6.44,25,96,60.333,17.85,Low,5.8,1226.05,19.720496894409937,1872,4
1048,34,All-Rounder,250,2380,34.47,134.96,26,2,147,7.05,93,62,77.80499999999999,50.96,Medium,9.99,4652.0712,20.851063829787236,8500,30
1049,20,Bowler,154,1031,29.96,101.52,5,1,237,6.93,38,81,75.428,46.46,Medium,12.55,3041.5392,34.1991341991342,3080,7
1050,33,Wicketkeeper,91,4205,30.85,140.27,20,10,3,9.2,96,67,66.8955,30.29,Low,5.93,4327.329500000001,0.32608695652173914,3003,40
1051,32,All-Rounder,201,1972,42.33,126.7,18,5,70,5.41,74,62,73.328,42.48,Medium,8.3,5363.211,12.939001848428836,6432,28
1052,29,Wicketkeeper,164,3887,38.47,129.32,13,7,6,8.7,135,74,73.79299999999999,43.36,Medium,7.44,4974.9403999999995,0.6896551724137931,4756,27
1053,26,All-Rounder,97,2785,27.95,124.51,21,2,197,5.98,35,75,78.6815,52.62,Medium,11.9,3480.0545,32.943143812709025,2522,25
1054,32,Batter,52,3989,47.56,173.59,40,4,4,9.48,65,60,71.1445,38.34,Low,7.19,8255.940400000001,0.42194092827004215,1664,48
1055,23,Batter,43,7218,61.01,184.3,37,12,4,7.61,40,89,91.734,77.36,High,12.14,11244.143,0.5256241787122208,989,61
1056,21,All-Rounder,239,4878,47.46,135.49,24,1,234,4.18,55,94,103.6775,100.0,Elite,18.72,6430.3554,55.980861244019145,5019,26
1057,31,Wicketkeeper,199,5569,33.68,133.4,13,5,9,9.67,115,62,69.632,35.47,Low,6.11,4492.912,0.9307135470527405,6169,23
1058,22,Batter,161,7858,46.1,165.46,34,11,14,6.71,45,83,87.315,68.99,High,11.45,7627.706000000001,2.0864381520119224,3542,56
1059,25,All-Rounder,136,2897,26.21,131.06,21,9,180,7.38,64,79,79.106,53.43,Medium,11.59,3435.0826,24.390243902439025,3400,39
1060,28,Wicketkeeper,91,3461,53.61,102.94,18,13,8,7.11,128,80,77.666,50.7,Medium,8.74,5518.6134,1.1251758087201125,2548,44
1061,21,All-Rounder,82,2178,27.96,116.43,19,3,93,5.15,43,99,76.3985,48.3,Medium,9.44,3255.3828000000003,18.058252427184463,1722,25
1062,21,Bowler,180,570,12.82,80.34,4,0,107,6.39,7,97,57.767,12.98,Low,2.91,1029.9588,16.74491392801252,3780,4
1063,35,Bowler,11,1000,26.65,71.29,1,1,341,7.79,32,83,76.33850000000001,48.18,Medium,14.51,1899.8785,43.77406931964057,385,3
1064,32,Bowler,222,929,15.9,75.48,5,0,213,7.56,36,68,60.470000000000006,18.11,Low,6.36,1200.132,28.174603174603178,7104,5
1065,20,Bowler,81,1498,23.37,118.42,0,0,286,4.3,15,96,87.55,69.43,High,15.04,2767.4754000000003,66.51162790697674,1620,0
1066,28,All-Rounder,126,4083,43.39,140.32,7,5,59,5.73,100,95,89.24099999999999,72.64,High,11.51,6088.4848,10.296684118673646,3528,17
1067,34,All-Rounder,58,4946,38.95,150.26,25,0,212,6.51,41,64,88.15599999999999,70.58,High,14.01,5852.627,32.565284178187405,1972,25
1068,30,Bowler,182,400,15.31,77.57,1,1,172,4.53,45,72,64.2285,25.23,Low,7.81,1187.5966999999998,37.969094922737305,5460,3
1069,34,Bowler,10,889,11.35,97.89,1,0,109,5.67,21,79,59.0965,15.5,Low,4.37,1111.0515,19.223985890652557,340,1
1070,30,Bowler,173,714,19.68,102.85,1,1,315,4.93,23,91,83.1495,61.09,High,14.79,2024.088,63.89452332657201,5190,3
1071,33,Wicketkeeper,213,5212,42.94,138.04,23,3,3,6.45,146,84,86.952,68.3,High,10.38,5927.437599999999,0.46511627906976744,7029,29
1072,27,Wicketkeeper,124,4665,32.42,129.74,16,14,5,8.64,94,92,74.037,43.82,Medium,7.22,4206.170800000001,0.5787037037037037,3348,44
1073,30,Bowler,208,990,26.8,113.2,4,1,275,4.94,23,78,80.91999999999999,56.87,Medium,13.7,3033.76,55.668016194331976,6240,6
1074,34,Bowler,237,837,11.22,108.59,2,1,205,5.57,33,73,68.1385,32.64,Low,7.94,1218.3798000000002,36.80430879712747,8058,4
1075,30,All-Rounder,243,1723,31.71,143.69,15,10,61,5.23,62,77,74.38250000000001,44.48,Medium,8.64,4556.4099,11.663479923518164,7290,35
1076,23,Bowler,209,1280,12.21,118.41,4,1,133,6.42,6,80,62.3845,21.74,Low,5.63,1445.7861,20.71651090342679,4807,6
1077,30,Batter,209,5730,62.37,173.68,45,3,20,6.2,36,81,89.273,72.7,High,11.46,10832.4216,3.225806451612903,6270,51
1078,35,Bowler,50,1097,17.91,105.89,2,0,333,5.5,31,66,78.6905,52.64,Medium,13.66,1896.4899,60.54545454545455,1750,2
1079,35,Bowler,250,27,10.72,71.0,4,0,228,5.59,36,61,59.830000000000005,16.89,Low,7.87,761.12,40.7871198568873,8750,4
1080,23,All-Rounder,87,1599,30.75,146.34,12,0,119,7.0,58,100,80.694,56.44,Medium,11.12,4499.955,17.0,2001,12
1081,30,Bowler,219,552,27.24,73.83,4,1,105,4.06,39,89,66.78049999999999,30.07,Low,6.9,2011.1291999999999,25.862068965517246,6570,6
1082,22,Batter,198,7818,58.78,133.6,48,10,25,7.29,75,80,88.23,70.72,High,11.75,7853.008,3.429355281207133,4356,68
1083,27,All-Rounder,127,2330,27.49,158.16,23,7,146,5.16,21,77,79.34100000000001,53.87,Medium,10.6,4347.8184,28.294573643410853,3429,37
1084,31,All-Rounder,133,2664,47.69,131.99,12,6,54,7.97,60,90,76.3135,48.14,Medium,10.28,6294.6031,6.7754077791718945,4123,24
1085,29,Batter,125,4835,52.34,121.74,24,15,11,7.91,23,90,73.493,42.79,Medium,8.16,6371.8716,1.3906447534766118,3625,54
1086,27,All-Rounder,46,4816,40.75,105.02,22,2,103,7.46,72,88,80.13,55.37,Medium,10.96,4279.565,13.806970509383378,1242,26
1087,25,Batter,46,6302,53.49,153.15,46,8,1,9.07,42,83,78.51350000000001,52.31,Medium,9.49,8191.9935000000005,0.11025358324145534,1150,62
1088,27,All-Rounder,223,2116,25.91,141.34,24,6,51,5.07,36,94,74.24600000000001,44.22,Medium,7.74,3662.1194,10.059171597633135,6021,36
1089,35,Wicketkeeper,149,6094,34.39,145.64,25,14,7,8.06,144,83,83.941,62.59,High,9.24,5008.5596,0.8684863523573201,5215,53
1090,20,Batter,118,3634,46.27,172.98,20,17,23,6.49,35,94,82.956,60.73,High,9.96,8003.7846,3.5439137134052388,2360,54
1091,21,Batter,236,6474,49.86,163.83,43,16,4,9.0,80,93,86.0505,66.59,High,10.53,8168.563800000001,0.4444444444444444,4956,75
1092,30,Batter,85,3963,48.06,140.6,27,17,10,8.46,57,88,75.014,45.67,Medium,8.06,6757.236,1.1820330969267139,2550,61
1093,23,Bowler,84,1071,23.7,110.14,5,1,232,6.42,35,94,78.493,52.27,Medium,12.46,2610.3179999999998,36.137071651090345,1932,7
1094,24,All-Rounder,247,4558,43.0,151.14,9,2,184,6.86,70,80,92.687,79.17,High,15.36,6499.0199999999995,26.82215743440233,5928,13
1095,28,Wicketkeeper,55,3231,39.11,169.53,5,9,3,6.8,62,87,78.2145,51.74,Medium,8.59,6630.3183,0.4411764705882353,1540,23
1096,32,All-Rounder,34,1750,40.62,135.67,7,5,212,6.24,38,71,82.06649999999999,59.04,Medium,13.32,5510.915399999999,33.97435897435897,1088,17
1097,18,Bowler,80,582,26.42,113.4,4,1,194,6.5,30,88,73.62,43.03,Medium,10.4,2996.0280000000002,29.846153846153847,1440,6
1098,35,Bowler,29,1213,13.05,106.53,2,0,167,6.25,13,85,65.73049999999999,28.08,Low,6.36,1390.2165,26.72,1015,2
1099,34,Wicketkeeper,94,6715,48.16,141.45,22,15,3,6.67,150,67,87.74549999999999,69.8,High,11.3,6812.231999999999,0.4497751124437781,3196,52
1100,24,Batter,247,4200,39.3,153.28,10,11,2,9.58,16,84,66.78200000000001,30.07,Low,5.79,6023.9039999999995,0.20876826722338204,5928,32
1101,34,Wicketkeeper,118,5864,34.81,135.03,12,7,8,7.57,149,72,80.8255,56.69,Medium,9.2,4700.3943,1.056803170409511,4012,26
1102,33,All-Rounder,89,4935,38.05,131.84,24,3,92,7.78,45,82,77.861,51.07,Medium,8.42,5016.512,11.825192802056556,2937,30
1103,22,Wicketkeeper,153,5617,39.7,155.23,12,13,10,7.39,53,91,80.4985,56.07,Medium,9.96,6162.631,1.3531799729364007,3366,38
1104,32,All-Rounder,196,3237,30.34,133.59,11,6,145,4.72,11,66,75.37450000000001,46.36,Medium,9.91,4053.1206,30.720338983050848,6272,23
1105,32,All-Rounder,144,2298,25.14,118.62,8,5,114,6.01,11,79,67.881,32.15,Low,7.95,2982.1068,18.96838602329451,4608,18
1106,26,Batter,175,5252,54.25,147.88,26,9,20,6.23,13,92,82.401,59.67,Medium,9.75,8022.49,3.210272873194221,4550,44
1107,33,Wicketkeeper,135,3423,39.2,161.25,39,3,0,7.48,128,88,82.6335,60.11,High,9.48,6321.000000000001,0.0,4455,45
1108,22,Bowler,232,269,11.66,111.7,0,0,213,6.55,8,90,68.03099999999999,32.44,Low,8.21,1302.422,32.51908396946565,5104,0
1109,21,All-Rounder,228,2295,41.38,144.25,15,10,131,7.59,31,98,81.54149999999998,58.04,Medium,11.34,5969.0650000000005,17.25955204216074,4788,35
1110,29,Batter,250,6302,47.49,166.74,13,3,6,9.3,74,74,79.642,54.44,Medium,9.98,7918.482600000001,0.6451612903225806,7250,19
1111,26,Batter,54,6632,36.34,162.6,42,14,5,8.54,10,79,72.626,41.15,Medium,6.76,5908.884,0.5854800936768151,1404,70
1112,26,All-Rounder,40,2898,36.66,150.17,7,9,168,4.35,21,75,84.9095,64.43,High,13.03,5505.2321999999995,38.62068965517242,1040,25
1113,20,Bowler,91,1210,22.53,71.01,1,0,155,6.55,34,82,63.0305,22.96,Low,7.42,1599.8553000000002,23.66412213740458,1820,1
1114,25,All-Rounder,224,4288,41.06,154.09,11,2,129,4.21,100,79,95.6575,84.8,Elite,15.06,6326.9354,30.641330166270784,5600,15
1115,23,All-Rounder,45,3814,32.89,113.56,11,4,101,4.71,47,88,79.889,54.91,Medium,10.33,3734.9884,21.443736730360936,1035,19
1116,32,All-Rounder,33,3506,33.88,121.82,29,10,183,5.8,90,81,87.739,69.79,High,13.91,4127.2616,31.551724137931036,1056,49
1117,23,Batter,223,7794,46.57,157.66,23,14,11,8.58,46,86,83.02799999999999,60.86,High,11.05,7342.2262,1.282051282051282,5129,51
1118,28,All-Rounder,33,3602,44.34,115.49,19,4,58,7.69,76,91,77.4395,50.27,Medium,9.38,5120.8266,7.542262678803641,924,27
1119,23,Wicketkeeper,45,5827,42.6,126.06,29,1,5,8.81,130,91,81.87299999999999,58.67,Medium,9.37,5370.156,0.5675368898978433,1035,31
1120,18,Bowler,117,973,16.69,102.39,0,0,333,5.43,15,94,83.0915,60.98,High,15.34,1708.8891,61.325966850828735,2106,0
1121,35,Bowler,202,44,18.78,100.83,4,1,287,5.6,20,68,71.6065,39.21,Low,11.94,1893.5874000000001,51.25,7070,6
1122,29,All-Rounder,133,4279,35.03,102.41,12,8,77,5.68,44,88,75.6285,46.84,Medium,9.51,3587.4223,13.556338028169014,3857,28
1123,30,Batter,51,7195,39.99,141.04,48,17,6,9.81,27,74,69.60300000000001,35.42,Low,6.69,5640.1896,0.6116207951070336,1530,82
1124,28,Batter,33,5533,58.79,129.9,32,15,12,6.66,10,91,79.578,54.32,Medium,9.13,7636.821,1.8018018018018018,924,62
1125,22,Bowler,236,352,16.03,74.02,1,0,211,4.36,20,84,67.776,31.95,Low,9.67,1186.5406,48.39449541284403,5192,1
1126,35,All-Rounder,11,3455,28.98,105.99,22,10,150,6.8,70,81,77.1525,49.73,Medium,9.84,3071.5902,22.058823529411764,385,42
1127,30,Wicketkeeper,190,3988,47.89,106.71,13,10,2,7.6,91,79,72.15950000000001,40.26,Medium,7.42,5110.341899999999,0.2631578947368421,5700,33
1128,31,Wicketkeeper,146,2587,35.41,146.89,6,7,9,6.71,80,71,70.8805,37.84,Low,6.11,5201.374899999999,1.3412816691505216,4526,20
1129,29,All-Rounder,138,4871,25.04,135.95,17,1,215,4.92,73,76,91.3065,76.55,High,14.71,3404.1879999999996,43.69918699186992,4002,19
1130,19,Bowler,87,891,11.86,89.2,1,1,138,5.14,29,95,66.13,28.83,Low,6.98,1057.912,26.848249027237355,1653,3
1131,19,All-Rounder,117,2235,29.09,140.94,8,7,71,5.39,22,100,76.43799999999999,48.37,Medium,8.84,4099.9446,13.172541743970315,2223,22
1132,30,Batter,51,5613,38.86,155.49,39,1,15,8.62,61,83,77.0175,49.47,Medium,8.39,6042.3414,1.7401392111368912,1530,41
1133,19,All-Rounder,118,2559,43.55,106.96,30,7,178,5.49,70,90,86.987,68.37,High,14.75,4658.107999999999,32.42258652094718,2242,44
1134,35,All-Rounder,38,4717,29.47,125.44,29,6,222,4.32,10,70,84.711,64.05,High,13.83,3696.7167999999997,51.388888888888886,1330,41
1135,26,Bowler,141,1258,24.55,92.75,0,1,172,4.16,36,84,73.8335,43.44,Medium,9.76,2277.0125000000003,41.34615384615385,3666,2
1136,29,Batter,237,7909,55.59,137.66,31,10,24,9.28,79,78,83.904,62.52,High,11.24,7652.5194,2.586206896551724,6873,51
1137,23,All-Rounder,101,3208,25.44,119.48,25,0,202,4.45,14,97,84.88,64.37,High,13.63,3039.5712000000003,45.39325842696629,2323,25
1138,30,Bowler,54,172,20.7,76.3,1,1,210,7.57,27,84,63.359,23.58,Low,7.45,1579.4099999999999,27.741083223249667,1620,3
1139,25,Wicketkeeper,20,2626,34.8,102.68,11,12,8,9.92,60,80,57.894000000000005,13.22,Low,3.79,3573.264,0.8064516129032259,500,35
1140,27,Wicketkeeper,112,2183,30.52,152.27,10,13,1,9.17,123,78,69.9025,35.98,Low,6.21,4647.280400000001,0.10905125408942203,3024,36
1141,27,Bowler,187,100,17.48,93.65,3,1,291,6.76,16,78,70.35150000000002,36.84,Low,10.97,1637.0020000000002,43.04733727810651,5049,5
1142,34,Batter,164,6265,62.29,167.47,27,1,13,6.83,63,81,90.2675,74.58,High,13.01,10431.7063,1.9033674963396778,5576,29
1143,22,All-Rounder,78,3394,39.98,158.55,15,1,106,4.9,100,90,93.7445,81.17,Elite,13.78,6338.829,21.632653061224488,1716,17
1144,25,Batter,166,5357,56.84,162.65,39,19,13,8.54,52,87,83.0735,60.95,High,10.48,9245.026000000002,1.522248243559719,4150,77
1145,30,Wicketkeeper,248,6568,25.38,123.84,27,14,2,7.85,145,85,79.536,54.24,Medium,7.73,3143.0592,0.25477707006369427,7440,55
1146,24,Bowler,182,798,15.11,71.61,4,0,261,5.95,27,82,69.0505,34.37,Low,10.11,1082.0271,43.865546218487395,4368,4
1147,24,All-Rounder,87,2695,43.77,127.09,19,0,89,6.5,31,99,79.55450000000002,54.28,Medium,9.93,5562.729300000001,13.692307692307692,2088,19
1148,29,Wicketkeeper,116,2191,47.54,119.87,36,7,6,9.68,66,82,64.8445,26.4,Low,4.94,5698.6198,0.6198347107438017,3364,50
1149,21,Batter,111,4788,41.34,127.74,28,6,27,6.64,61,97,80.369,55.82,Medium,10.1,5280.7716,4.066265060240964,2331,40
1150,31,All-Rounder,202,2391,35.45,135.95,15,5,211,4.42,97,90,96.0495,85.54,Elite,15.83,4819.4275,47.737556561085974,6262,25
1151,28,Wicketkeeper,67,5309,39.84,132.47,33,5,2,7.6,50,87,74.1505,44.04,Medium,6.82,5277.6048,0.2631578947368421,1876,43
1152,28,Wicketkeeper,177,3411,45.5,106.88,31,13,6,6.76,53,89,71.01400000000001,38.09,Low,5.89,4863.04,0.8875739644970414,4956,57
1153,25,Bowler,166,1269,20.07,74.03,4,1,342,4.09,44,77,82.4935,59.85,Medium,14.71,1485.7821000000001,83.61858190709047,4150,6
1154,23,Wicketkeeper,185,2745,53.56,101.59,29,6,2,7.83,142,87,77.2465,49.9,Medium,8.04,5441.160400000001,0.2554278416347382,4255,41
1155,23,Wicketkeeper,249,3636,34.68,120.51,6,6,9,7.84,81,99,73.6425,43.07,Medium,7.9,4179.2868,1.1479591836734695,5727,18
1156,32,Bowler,213,362,29.46,95.01,0,1,323,7.68,15,67,72.5435,40.99,Medium,13.36,2798.9946000000004,42.05729166666667,6816,2
1157,32,Batter,11,3264,55.46,148.44,43,16,27,7.54,63,90,81.312,57.61,Medium,9.88,8232.4824,3.580901856763926,352,75
1158,26,Batter,193,7972,54.41,157.39,11,15,15,9.31,17,79,79.90549999999999,54.94,Medium,10.74,8563.589899999999,1.6111707841031149,5018,41
1159,30,Batter,103,6272,56.5,155.81,38,14,25,6.5,28,78,84.1655,63.02,High,11.38,8803.265,3.8461538461538463,3090,66
1160,21,Bowler,103,845,23.13,77.1,1,1,153,5.06,26,100,69.914,36.01,Low,8.38,1783.3229999999999,30.237154150197632,2163,3
1161,20,Wicketkeeper,240,6026,47.58,152.99,26,9,7,7.32,107,88,87.89450000000001,70.09,High,9.68,7279.2642000000005,0.9562841530054644,4800,44
1162,26,Batter,204,4147,39.44,140.19,24,12,18,7.45,47,79,72.1445,40.23,Medium,8.31,5529.093599999999,2.4161073825503356,5304,48
1163,23,All-Rounder,131,4420,36.0,117.69,28,2,87,6.43,59,88,79.2935,53.78,Medium,9.3,4236.84,13.530326594090203,3013,32
1164,25,Batter,227,4733,52.5,130.39,10,9,11,8.88,76,82,75.9945,47.53,Medium,7.73,6845.474999999999,1.2387387387387385,5675,28
1165,33,Bowler,98,1318,13.12,112.63,2,1,196,7.46,36,80,67.8265,32.05,Low,8.93,1477.7055999999998,26.273458445040216,3234,4
